Year,Location,MinTemp,MaxTemp,Rainfall,Humidity,Pressure,WindSpeed
2017,Bairnsdale East,17.6,32.5,1.6,90,1012.4,6
2017,Bairnsdale East,19.5,35.2,0,43,1011.5,9
2017,Bairnsdale East,20,30.4,0,53,1014.3,26
2017,Bairnsdale East,18.4,30.9,0,51,1015.1,24
2017,Bairnsdale East,16,30.2,0,55,1015.3,22
2017,Bairnsdale East,14.7,33.1,0,49,1015.4,15
2017,Bairnsdale East,17.8,34,0,27,1012.8,17
2017,Bairnsdale East,19.5,36.3,0,24,1007.6,19
2017,Bairnsdale East,17.5,29.3,0,56,1005.9,13
2017,Bairnsdale East,16.4,28.5,0.6,76,1013.5,19
2017,Bairnsdale East,18.4,33.1,0.2,63,1013.6,26
2017,Bairnsdale East,21,34.9,0,59,1010.9,19
2017,Bairnsdale East,20.6,35.5,0,35,1015.9,11
2017,Bairnsdale East,19.7,29.2,0,57,1019.4,17
2017,Bairnsdale East,20.5,28.6,0,64,1014.2,28
2017,Bairnsdale East,20,27.5,2.2,88,1014.4,24
2017,Bairnsdale East,20.1,33.5,19.2,91,1011.4,17
2017,Bairnsdale East,21.4,36.3,0.2,82,1012.2,15
2017,Bairnsdale East,22,37.6,0,67,1013,19
2017,Bairnsdale East,21.6,36,0,74,1013.5,19
2017,Bairnsdale East,21.5,38,0,69,1012.9,19
2017,Bairnsdale East,23.5,36.6,0,70,1013,9
2017,Bairnsdale East,23.1,39.5,0,63,1012.9,20
2017,Bairnsdale East,19.1,32.7,0,44,1012.9,13
2017,Bairnsdale East,18.2,38.3,0,35,1010.5,13
2017,Bairnsdale East,14.6,21.7,0,57,1013.3,24
2017,Bairnsdale East,8.2,23.3,0,52,1017.8,13
2017,Bairnsdale East,9.6,24.5,0,47,1019.3,9
2017,Bairnsdale East,9.9,26.4,0,44,1023.5,13
2017,Bairnsdale East,14.4,26.5,0,46,1026.2,24
2017,Bairnsdale East,13.1,25.9,0,52,1026.4,28
2017,Bairnsdale East,13.4,26,0,52,1023.5,24
2017,Bairnsdale East,14.5,23.6,2.6,81,1022.5,15
2017,Bairnsdale East,12.6,27.4,0,61,1024.9,15
2017,Bairnsdale East,14.8,29,0,49,1022.9,22
2017,Bairnsdale East,17.2,29.6,0,39,1013.8,28
2017,Bairnsdale East,7.3,20.8,0,53,1018.3,24
2017,Bairnsdale East,7.3,23.1,0,56,1021.7,13
2017,Bairnsdale East,10.6,27.1,0,49,1021.9,7
2017,Bairnsdale East,13.7,27.5,0,55,1022.7,9
2017,Bairnsdale East,10.9,27.8,0,35,1022.7,6
2017,Bairnsdale East,12.3,28.2,0,29,1020.7,9
2017,Bairnsdale East,16.8,29.3,0,31,1019.5,17
2017,Bairnsdale East,14.9,30.2,0,33,1021.2,17
2017,Bairnsdale East,15.6,30,0,43,1024.1,20
2017,Bairnsdale East,16.6,28.9,0,45,1026.7,22
2017,Bairnsdale East,16,29,0,47,1026.4,24
2017,Bairnsdale East,17.8,25.9,0,46,1023.9,20
2017,Bairnsdale East,16.6,25,1.2,72,1023.7,7
2017,Bairnsdale East,15.2,24.5,0,64,1023.2,9
2017,Bairnsdale East,18.2,28.6,0,60,1020.4,13
2017,Bairnsdale East,16.9,20.6,4,95,1014.3,11
2017,Bairnsdale East,11.9,16.8,5.8,68,1012.1,22
2017,Bairnsdale East,5.5,15.6,0.2,69,1021.4,20
2017,Bairnsdale East,3.9,18.2,0,68,1024.8,15
2017,Bairnsdale East,5.3,21.3,0,72,1024.2,9
2017,Bairnsdale East,7.9,23,0,65,1022.4,9
2017,Bairnsdale East,12,24.5,0,54,1018.1,11
2017,Bairnsdale East,9.8,22.1,0,55,1020.2,9
2017,Bairnsdale East,5.6,18.6,0,54,1026.9,15
2017,Bairnsdale East,5.1,24,0,67,1027.5,13
2017,Bairnsdale East,10.4,26.7,0,66,1027.9,19
2017,Bairnsdale East,14.9,27.7,0,51,1025.6,15
2017,Bairnsdale East,10.1,19.2,0,57,1028.2,13
2017,Bairnsdale East,3.4,18.3,0,50,1028.4,15
2017,Bairnsdale East,3.8,21.4,0,58,1024.9,19
2017,Bairnsdale East,6.4,23.5,0,59,1024.7,17
2017,Bairnsdale East,4.5,23,0,48,1025.7,6
2017,Bairnsdale East,7.5,21.8,0,49,1024.7,15
2017,Bairnsdale East,8.2,24.9,0,49,1021.9,15
2017,Bairnsdale East,8.1,23.8,0,65,1019.9,6
2017,Bairnsdale East,6.5,19.8,0,56,1019.8,11
2017,Bairnsdale East,4.3,21.5,0,50,1020.1,7
2017,Bairnsdale East,10.2,23.7,0,43,1019.8,15
2017,Bairnsdale East,13.6,21.4,0,51,1019.2,20
2017,Bairnsdale East,14,18.5,12.8,98,1020,7
2017,Bairnsdale East,13.5,20.3,0.4,100,1018.7,7
2017,Bairnsdale East,9.4,21.5,0.2,87,1021.4,7
2017,Bairnsdale East,8.2,23.1,0,70,1023.2,11
2017,Bairnsdale East,11.9,20.1,14.2,87,1020.9,9
2017,Bairnsdale East,10.7,19.5,4.2,81,1020.9,13
2017,Bairnsdale East,6.5,18.8,0.2,82,1023.5,6
2017,Bairnsdale East,7.1,19.5,0,75,1023.9,11
2017,Bairnsdale East,6.7,21.4,0.2,79,1020.3,13
2017,Bairnsdale East,8.2,19.5,0,58,1015.3,13
2017,Bairnsdale East,5.1,14.8,0,86,1023.3,11
2017,Bairnsdale East,2.1,16.3,0,61,1025.8,7
2017,Bairnsdale East,3.6,13.5,0,78,1031,13
2017,Bairnsdale East,0.3,16.8,0,69,1034.5,9
2017,Bairnsdale East,0.8,17.6,0,72,1034.8,7
2017,Bairnsdale East,-0.5,18.2,0,68,1032.1,7
2017,Bairnsdale East,2.9,17.7,0,67,1028.9,6
2017,Bairnsdale East,1.1,15.8,0,80,1027.2,9
2017,Bairnsdale East,2.8,15.3,0,77,1026.6,13
2017,Bairnsdale East,1.6,16.5,0,84,1026.8,11
2017,Bairnsdale East,2.3,18.5,0,73,1027.8,15
2017,Bairnsdale East,2.7,15.3,0,83,1029.2,9
2017,Bairnsdale East,4.7,18.5,2.4,87,1028.2,19
2017,Bairnsdale East,9,19.8,0.6,80,1027.4,13
2017,Bairnsdale East,6.6,18.7,0,87,1027.1,9
2017,Bairnsdale East,5,19.5,0.2,87,1029.7,9
2017,Bairnsdale East,6.2,21.6,0,76,1030.5,9
2017,Bairnsdale East,6.2,21.2,0,80,1028.2,6
2017,Bairnsdale East,9.6,18,0,76,1025.4,9
2017,Bairnsdale East,6.8,18.5,0,84,1024.7,6
2017,Bairnsdale East,5.5,17.9,0,97,1028,13
2017,Bairnsdale East,4.2,20.3,0,70,1030.7,13
2017,Bairnsdale East,6.1,19.8,0,67,1027.8,13
2017,Bairnsdale East,5.8,19.1,0,71,1027.6,7
2017,Bairnsdale East,2.8,19.2,0,72,1027.2,13
2017,Bairnsdale East,6.9,20,0,59,1022.2,9
2017,Bairnsdale East,8.3,16.2,0,47,1020.2,7
2017,Bairnsdale East,9.1,22,0,62,1020.2,15
2014,Kangaroo Island,17.8,25.2,0,71,1013.7,17
2014,Kangaroo Island,18.5,25.1,0,80,1014.4,17
2014,Kangaroo Island,18.4,26.7,0,83,1012,17
2014,Kangaroo Island,20.3,27,0,77,1010.4,19
2014,Kangaroo Island,21.6,26.5,0,81,1011.3,17
2014,Kangaroo Island,19.8,26.6,0,74,1012.4,11
2014,Kangaroo Island,20.4,26.9,0,86,1012.3,15
2014,Kangaroo Island,20.6,24.7,0,59,1013.9,24
2014,Kangaroo Island,18.3,23.7,0,52,1017.8,24
2014,Kangaroo Island,18.1,23.4,0,51,1021.1,19
2014,Kangaroo Island,18,23.7,0.2,50,1019.1,19
2014,Kangaroo Island,18.1,24,0,57,1015.9,22
2014,Kangaroo Island,18.8,24.2,0,65,1015.8,22
2014,Kangaroo Island,19.4,24.1,0,67,1018.9,20
2014,Kangaroo Island,18.2,24,0.6,61,1022,24
2014,Kangaroo Island,19.6,24.8,0,59,1020.6,19
2014,Kangaroo Island,19.4,24.3,0,54,1017.2,13
2014,Kangaroo Island,19.4,25,0,57,1015.6,20
2014,Kangaroo Island,20.8,24.7,3.2,92,1006.7,39
2014,Kangaroo Island,19.2,23.3,40.6,82,1000.8,44
2014,Kangaroo Island,19.8,24.9,0,72,1012.6,13
2014,Kangaroo Island,19.8,25.8,0,72,1016.7,15
2014,Kangaroo Island,19.3,25.3,0,81,1018.2,17
2014,Kangaroo Island,20.6,23.5,0,86,1018.1,22
2014,Kangaroo Island,20.3,25.9,0,78,1013.8,30
2014,Kangaroo Island,22.1,26,0,73,1012.9,6
2014,Kangaroo Island,19.4,21,2.6,81,1017.4,30
2014,Kangaroo Island,18.3,22.4,0,61,1018.6,28
2014,Kangaroo Island,18.9,23.4,0,50,1016.4,28
2014,Kangaroo Island,19,22.8,0,54,1016.4,24
2014,Kangaroo Island,18.4,23,0,62,1013.4,28
2014,Kangaroo Island,17.6,23.5,1.4,66,1010.2,26
2014,Kangaroo Island,18.4,24.2,0,62,1012.1,24
2014,Kangaroo Island,19.7,24.9,0,69,1015,30
2014,Kangaroo Island,20,21.4,9,95,1015,30
2014,Kangaroo Island,19.9,22.8,122.6,97,1007.4,17
2014,Kangaroo Island,19.9,21.8,1.6,93,1008.4,22
2014,Kangaroo Island,20,23,17.8,93,1012.2,20
2014,Kangaroo Island,17.1,23.9,0,67,1017.6,13
2014,Kangaroo Island,19,23.7,0,83,1017,13
2014,Kangaroo Island,19.4,23.7,0,62,1013,19
2014,Kangaroo Island,19.5,23.7,0,69,1012.1,20
2014,Kangaroo Island,17.2,23,0.2,69,1013.5,15
2014,Kangaroo Island,16.1,24.4,0,64,1014,2
2014,Kangaroo Island,17.2,23.5,0,76,1012.3,11
2014,Kangaroo Island,18.8,23.8,0,71,1012.2,20
2014,Kangaroo Island,18.8,24.9,0,71,1013.5,19
2014,Kangaroo Island,20.4,24.6,0,78,1014,19
2014,Kangaroo Island,20.5,24.1,0.6,92,1010.4,20
2014,Kangaroo Island,20.7,24.9,0.4,82,1009.9,17
2014,Kangaroo Island,21.2,25.2,2.2,95,1010.7,13
2014,Kangaroo Island,21,24.9,1.6,84,1009.2,15
2014,Kangaroo Island,21.1,25,1.2,92,1006.7,17
2014,Kangaroo Island,20.4,23.9,6.6,82,1009,24
2014,Kangaroo Island,19.3,23,0.2,57,1013.7,26
2014,Kangaroo Island,19.3,23.3,0,46,1014.4,24
2014,Kangaroo Island,20.3,24.2,0,76,1014.2,30
2014,Kangaroo Island,19.6,24,0,68,1014.5,22
2014,Kangaroo Island,20.3,23.8,0.8,93,1014.1,24
2014,Kangaroo Island,19.6,23.8,0.6,64,1014.8,22
2014,Kangaroo Island,18.4,22.8,0.6,67,1015,15
2014,Kangaroo Island,17.3,22.9,1,61,1016.5,20
2014,Kangaroo Island,17,22.8,0.4,58,1018.3,19
2014,Kangaroo Island,17.5,22.8,0.2,76,1017.1,9
2014,Kangaroo Island,16,22.4,5,78,1018.3,9
2014,Kangaroo Island,17.2,23.1,2.6,61,1019.3,26
2014,Kangaroo Island,19.2,24.3,0,70,1019.4,26
2014,Kangaroo Island,19,23.3,0,63,1019.9,20
2014,Kangaroo Island,18.5,23.4,0,66,1020.4,26
2014,Kangaroo Island,19.6,24,0,68,1019.3,28
2014,Kangaroo Island,18.8,23.7,0.2,74,1016.6,31
2014,Kangaroo Island,18.9,22.3,4.8,96,1014.2,24
2014,Kangaroo Island,18.9,23.6,5.8,71,1010.5,31
2014,Kangaroo Island,18,23.1,3,71,1009.9,31
2014,Kangaroo Island,19,23.2,0,65,1017.5,20
2014,Kangaroo Island,15.8,23.5,0,69,1020.4,17
2014,Kangaroo Island,17.1,23.4,0,66,1022.6,22
2014,Kangaroo Island,18.8,23.8,0,69,1022.4,22
2014,Kangaroo Island,18.3,23.1,0,70,1021.5,20
2014,Kangaroo Island,18.8,23.8,0,74,1020.2,24
2014,Kangaroo Island,19.5,23.3,0.8,76,1018.9,19
2014,Kangaroo Island,17,23.5,0,76,1019,19
2014,Kangaroo Island,18.8,23.3,0,74,1019.8,22
2014,Kangaroo Island,16.3,23.5,0,69,1021.9,17
2014,Kangaroo Island,17.3,22.8,0,83,1023.8,20
2014,Kangaroo Island,18.8,22.9,0,80,1024.3,24
2014,Kangaroo Island,18.8,23.5,0,56,1024.9,20
2014,Kangaroo Island,19.3,24.4,0,67,1024.3,30
2014,Kangaroo Island,19.7,24.4,0.2,73,1023.6,28
2014,Kangaroo Island,19.6,24,0,78,1022.2,24
2014,Kangaroo Island,19.3,23.3,0,74,1020.5,26
2014,Kangaroo Island,18.3,23.2,0,82,1019.3,20
2014,Kangaroo Island,19.3,23.5,0.4,68,1019.5,24
2014,Kangaroo Island,18,23.2,0,74,1019.9,17
2014,Kangaroo Island,17.6,23.4,0.4,66,1021.1,19
2014,Kangaroo Island,17.3,23,0,66,1019.3,11
2014,Kangaroo Island,15.8,22.7,0,65,1016.6,0
2014,Kangaroo Island,17,21.5,1.6,87,1013.9,13
2014,Kangaroo Island,17.1,23,22.4,90,1014.4,15
2014,Kangaroo Island,16.7,22.6,0,71,1016.1,13
2014,Kangaroo Island,15.5,23.2,0,72,1014.5,11
2014,Kangaroo Island,18.6,24.2,0.2,81,1015.8,11
2014,Kangaroo Island,20.3,23.8,0,78,1016.8,22
2014,Kangaroo Island,19.7,23,3,87,1016.7,17
2014,Kangaroo Island,20.2,22.7,0.4,97,1015.5,15
2014,Kangaroo Island,20.5,23.5,3.2,95,1006.9,28
2014,Kangaroo Island,18.3,23.5,5.4,80,1007,17
2014,Kangaroo Island,18.6,23.5,1.4,72,1010.5,22
2014,Kangaroo Island,19.1,23.1,0,54,1015.2,20
2014,Kangaroo Island,16.5,23.4,1.4,68,1017,17
2014,Kangaroo Island,17,22.7,0,72,1021.2,9
2014,Kangaroo Island,16.6,22.3,0,59,1023.9,13
2014,Kangaroo Island,15.8,22.7,0,64,1024.1,15
2014,Kangaroo Island,16.8,23,0.2,67,1021.7,20
2014,Kangaroo Island,16.9,23.2,0.2,73,1021.3,19
2014,Kangaroo Island,16.3,22,0,69,1021.4,19
2014,Kangaroo Island,16.2,23.9,0.2,82,1019.7,17
2014,Kangaroo Island,18.3,22,0,83,1017.5,9
2014,Kangaroo Island,17,21.2,0.8,58,1017.7,17
2014,Kangaroo Island,16.4,21.3,0,52,1015.9,11
2014,Kangaroo Island,16.3,20.8,0,43,1016.3,11
2014,Kangaroo Island,14.2,22.2,0,46,1015.5,6
2014,Kangaroo Island,14.2,22.7,0,67,1014,15
2014,Kangaroo Island,19.6,21.9,6,91,1012.9,28
2014,Kangaroo Island,19.9,22.6,7,72,1017.9,19
2014,Kangaroo Island,16.6,21.9,0,76,1020.4,6
2014,Kangaroo Island,15.4,21.9,0,58,1017.7,2
2014,Kangaroo Island,17.3,22.5,0,72,1017,17
2014,Kangaroo Island,15.8,19.4,1.8,67,1017.5,20
2014,Kangaroo Island,16.9,21,0,53,1020.4,19
2014,Kangaroo Island,15.4,20.7,0,47,1024.2,15
2014,Kangaroo Island,14.7,20.8,0,58,1026.5,9
2014,Kangaroo Island,14.9,20.8,0.2,71,1024.3,17
2014,Kangaroo Island,13.8,20.2,14.8,66,1023.1,11
2014,Kangaroo Island,16.2,20,2,52,1024.9,20
2014,Kangaroo Island,16,20.4,0.4,57,1024.9,19
2014,Kangaroo Island,15.5,20.6,1.2,66,1026.4,28
2014,Kangaroo Island,15.8,20,1.6,50,1026,24
2014,Kangaroo Island,17.2,20.8,0.2,65,1025.1,20
2014,Kangaroo Island,16.6,20.5,0,58,1024.3,17
2014,Kangaroo Island,15,20.9,0,58,1023,11
2014,Kangaroo Island,14,21.1,0,68,1022.9,15
2014,Kangaroo Island,15.2,20.8,0,66,1023.6,7
2014,Kangaroo Island,14.2,21.1,0,75,1021.4,11
2014,Kangaroo Island,17.2,21.2,2,88,1017.7,17
2014,Kangaroo Island,17.7,20.7,1.6,59,1019.1,20
2014,Kangaroo Island,16.7,19.3,0,59,1024.2,17
2014,Kangaroo Island,13.9,20,0,52,1025.4,17
2014,Kangaroo Island,14.1,18.7,13.4,93,1022.9,7
2014,Kangaroo Island,15.5,20.6,2.4,80,1018.2,15
2014,Kangaroo Island,15.8,19.1,8.8,74,1020.2,17
2014,Kangaroo Island,14.4,19.4,5.4,67,1022.8,13
2014,Kangaroo Island,15.7,19.4,0.4,50,1024.4,15
2014,Kangaroo Island,15.7,19.5,0,52,1025.2,17
2014,Kangaroo Island,13.6,19.3,0.6,87,1023.4,9
2014,Kangaroo Island,15.9,21.1,12.2,87,1021.8,20
2014,Kangaroo Island,17.7,19.4,1.6,84,1020.8,22
2014,Kangaroo Island,16.3,19.9,34.2,96,1018.1,31
2014,Kangaroo Island,16.2,20.1,0.4,82,1018.2,11
2014,Kangaroo Island,16,19.9,0,81,1017.2,13
2014,Kangaroo Island,17.3,19.9,0.2,89,1016,0
2014,Kangaroo Island,14.3,19.3,0.2,73,1014.9,0
2014,Kangaroo Island,13,20.6,0.2,65,1014,13
2014,Kangaroo Island,16,19.5,1,82,1017.1,11
2014,Kangaroo Island,14,20.7,0,73,1021.2,17
2014,Kangaroo Island,16.5,20.3,0,72,1020.4,17
2014,Kangaroo Island,16.4,21.2,3.6,90,1018.1,26
2014,Kangaroo Island,18,20.4,5.2,82,1019.1,15
2014,Kangaroo Island,14.7,18.6,0,86,1018.3,0
2014,Kangaroo Island,13.6,18.7,1.2,71,1018.8,30
2014,Kangaroo Island,15.2,19.1,0.2,62,1022.9,13
2014,Kangaroo Island,13.6,19.6,0,51,1025.6,4
2014,Kangaroo Island,12.7,20.2,0,61,1024,9
2014,Kangaroo Island,14,19.8,9.6,81,1021.8,20
2014,Kangaroo Island,16.1,20.5,0.4,85,1018.6,22
2014,Kangaroo Island,17.7,21.1,25.4,89,1015.5,13
2014,Kangaroo Island,16.8,20.6,1.2,69,1018.4,20
2014,Kangaroo Island,15.5,20.3,0,64,1021.7,11
2014,Kangaroo Island,14.8,19.7,0,53,1023.3,11
2014,Kangaroo Island,14.6,20.3,0.6,66,1019.6,20
2014,Kangaroo Island,17.7,19.8,5.2,95,1013.4,24
2014,Kangaroo Island,14.9,19,8.4,57,1012.7,30
2014,Kangaroo Island,14.5,18.7,0.6,63,1015.6,28
2014,Kangaroo Island,13.9,18.3,3.2,55,1016.3,30
2014,Kangaroo Island,13.6,18.1,1.2,56,1019.2,35
2014,Kangaroo Island,12.5,18.7,0,69,1022.1,6
2014,Kangaroo Island,14,20.1,0,68,1016.8,20
2014,Kangaroo Island,17.3,19.2,0,77,1013,26
2014,Kangaroo Island,14.3,19.2,12.4,66,1003.9,44
2014,Kangaroo Island,15.8,19.4,0.8,70,1008.1,37
2014,Kangaroo Island,16,19.6,1.4,52,1015.4,15
2014,Kangaroo Island,15.3,19,0.2,77,1012.9,19
2014,Kangaroo Island,13.7,19.6,3,73,1016.4,19
2014,Kangaroo Island,13.7,18.9,1,86,1015,15
2014,Kangaroo Island,12.3,16.2,4.8,68,1010,41
2014,Kangaroo Island,11.6,17.6,3.8,67,1018.3,30
2014,Kangaroo Island,12.1,18,0.6,81,1020.6,0
2014,Kangaroo Island,11.4,17.9,0.4,74,1017.3,6
2014,Kangaroo Island,12.7,19.4,10.4,91,1009.7,13
2014,Kangaroo Island,13,17.9,11.8,60,1000.9,35
2014,Kangaroo Island,13.9,17.8,5.4,71,1003.9,28
2014,Kangaroo Island,14,17.2,0.4,75,1016,26
2014,Kangaroo Island,12.4,16.7,4.6,80,1017.3,19
2014,Kangaroo Island,11.2,16.7,6.2,64,1017.2,13
2014,Kangaroo Island,11.8,17.5,1.4,59,1021.4,15
2014,Kangaroo Island,13.5,17.6,0.2,52,1027.4,19
2014,Kangaroo Island,13.1,18.1,0,66,1030.1,13
2014,Kangaroo Island,12.1,17.1,0,71,1025.5,9
2014,Kangaroo Island,14.1,17.4,0,68,1020.2,19
2014,Kangaroo Island,12.4,19.5,16.2,85,1021.8,9
2014,Kangaroo Island,13.6,18.8,0,72,1023,17
2014,Kangaroo Island,14.6,18.3,5.4,97,1024.2,13
2014,Kangaroo Island,15.7,19.8,9.4,94,1023.9,0
2014,Kangaroo Island,16.3,19.5,0,92,1023,24
2014,Kangaroo Island,14.3,17,13.8,94,1021.7,19
2014,Kangaroo Island,13.7,16.8,2.4,59,1025.8,24
2014,Kangaroo Island,12,16.7,0.6,62,1027.4,15
2014,Kangaroo Island,12,17.4,0,70,1028,15
2014,Kangaroo Island,11.2,17.7,0,51,1026.6,0
2014,Kangaroo Island,14.1,19.1,0,63,1025.2,26
2014,Kangaroo Island,13.9,17.1,0.2,56,1027.7,17
2014,Kangaroo Island,11.3,17.8,0.2,80,1027.3,19
2014,Kangaroo Island,10.3,18.6,0,65,1023.4,17
2014,Kangaroo Island,14.1,18.9,7.8,73,1020.4,13
2014,Kangaroo Island,13,17,1.6,55,1023.4,17
2014,Kangaroo Island,12,17.5,0.6,52,1024.4,22
2014,Kangaroo Island,14.4,18,0.2,72,1023.3,20
2014,Kangaroo Island,13.9,17.3,0,56,1023.3,13
2014,Kangaroo Island,10.8,18.1,0.6,63,1023.6,17
2014,Kangaroo Island,14.3,18.4,0,70,1020.3,31
2014,Kangaroo Island,16.1,20.5,56.8,95,1011.6,20
2014,Kangaroo Island,16.1,19.8,0.6,82,1010.8,31
2014,Kangaroo Island,15.5,18.1,0.4,71,1017.8,20
2014,Kangaroo Island,13.5,17.9,0.4,62,1025.4,19
2014,Kangaroo Island,13.5,17.4,0.4,76,1027.7,30
2014,Kangaroo Island,13.1,18.3,0,50,1027.8,30
2014,Kangaroo Island,14.8,16.6,0,69,1024,30
2014,Kangaroo Island,13.3,17.2,21,87,1018.8,43
2014,Kangaroo Island,13.7,20,17.2,91,1012.4,33
2014,Kangaroo Island,17.2,21.7,3.4,85,1016.6,11
2014,Kangaroo Island,15.3,21,4.2,76,1016.4,11
2014,Kangaroo Island,14.9,19.5,0.2,87,1016.1,7
2014,Kangaroo Island,13.4,20.3,0,68,1014.9,11
2014,Kangaroo Island,16.5,19.7,0.8,79,1013.9,24
2014,Kangaroo Island,14.3,19.1,0.2,82,1017.1,13
2014,Kangaroo Island,14,19.6,0,78,1013.3,17
2014,Kangaroo Island,15.7,20,1.2,71,1006.2,30
2014,Kangaroo Island,17.2,19.9,0,68,1008.2,39
2014,Kangaroo Island,16.1,19.2,0,72,1013.4,30
2014,Kangaroo Island,13.8,18.4,1,65,1021.4,20
2014,Kangaroo Island,14.7,18.2,0.6,69,1024.7,19
2014,Kangaroo Island,13.9,19.2,19.8,85,1023.6,17
2014,Kangaroo Island,13.9,20.2,0.4,82,1020.7,19
2014,Kangaroo Island,15.1,20.7,0,84,1019.3,15
2014,Kangaroo Island,13.7,20.7,0.2,84,1018,20
2014,Kangaroo Island,15.9,18.8,0,57,1020.2,26
2014,Kangaroo Island,13.6,18.2,0,52,1022,17
2014,Kangaroo Island,13.2,18.2,0,58,1021.2,9
2014,Kangaroo Island,14.4,19.6,0,52,1020.3,13
2014,Kangaroo Island,12.7,18.8,0,87,1018.9,17
2014,Kangaroo Island,14.9,22.1,0.2,87,1017.8,13
2014,Kangaroo Island,16.5,19.9,0,72,1016.6,22
2014,Kangaroo Island,15.5,19.4,0,56,1017.1,24
2014,Kangaroo Island,14.8,18.7,0,62,1018.2,30
2014,Kangaroo Island,14.6,19,0,69,1021.9,30
2014,Kangaroo Island,13.7,18.6,0.8,76,1025.4,17
2014,Kangaroo Island,13.8,18.4,0.2,62,1026.5,13
2014,Kangaroo Island,11.5,19.3,0,60,1023.6,13
2014,Kangaroo Island,13.7,20.5,0,54,1019.7,13
2014,Kangaroo Island,15.7,21.1,0,84,1012.6,20
2014,Kangaroo Island,15.4,19.7,1,75,1014,17
2014,Kangaroo Island,13.6,18.3,13.2,60,1016.1,22
2014,Kangaroo Island,14.9,18.6,0,70,1019.7,26
2014,Kangaroo Island,13.8,19.1,0,57,1019.6,15
2014,Kangaroo Island,13.4,19.8,0,59,1015,28
2014,Kangaroo Island,14.6,19.7,0.4,59,1016.9,22
2014,Kangaroo Island,14.1,19.5,1.4,82,1020.6,22
2014,Kangaroo Island,14.1,18.1,0,53,1024.6,6
2014,Kangaroo Island,13.3,18.7,0,51,1024.1,2
2014,Kangaroo Island,12.6,19.7,0,57,1022.2,19
2014,Kangaroo Island,14.9,21.3,0,71,1019.8,24
2014,Kangaroo Island,16.3,22.9,0.2,85,1017.1,13
2014,Kangaroo Island,17.3,19.9,0.4,77,1013.6,26
2014,Kangaroo Island,14.6,19.6,0,56,1016.9,26
2014,Kangaroo Island,15.2,19.7,0,64,1019.9,22
2014,Kangaroo Island,14.3,19.1,0,51,1021.3,15
2014,Kangaroo Island,13.3,20.7,0,64,1021.3,22
2014,Kangaroo Island,14,21.1,0,58,1022.8,15
2014,Kangaroo Island,17.4,21.5,0,79,1022,30
2014,Kangaroo Island,17.5,21.3,2.6,94,1021.3,22
2014,Kangaroo Island,16.7,20.8,18.8,88,1020.7,9
2014,Kangaroo Island,16.2,20.2,32.2,73,1021.9,20
2014,Kangaroo Island,14.6,19.5,0,63,1022.8,19
2014,Kangaroo Island,14.3,19.5,0,51,1022.7,13
2014,Kangaroo Island,13.9,19.1,3.2,57,1020.2,19
2014,Kangaroo Island,14.3,20,0,67,1018.6,19
2014,Kangaroo Island,15,20.6,0,65,1021.1,19
2014,Kangaroo Island,15.2,19.9,0,72,1021.9,13
2014,Kangaroo Island,14.6,19.2,1.6,58,1021.7,20
2014,Kangaroo Island,12.9,22,0,67,1018.7,11
2014,Kangaroo Island,17.2,22.3,0,73,1018,20
2014,Kangaroo Island,18.4,22.7,0,80,1016.2,20
2014,Kangaroo Island,17.9,22,0,68,1017.8,19
2014,Kangaroo Island,14.6,22.2,0,71,1020.6,15
2014,Kangaroo Island,14.9,21.9,0,66,1022.6,26
2014,Kangaroo Island,18.5,24,1.6,87,1019.7,20
2014,Kangaroo Island,18.7,23,0,78,1018.4,19
2014,Kangaroo Island,14.8,18.8,19.6,96,1019.9,22
2014,Kangaroo Island,14.8,20.2,8.4,61,1021,22
2014,Kangaroo Island,13.3,20,0,60,1020.4,24
2014,Kangaroo Island,15.3,21.2,0,59,1020.6,30
2014,Kangaroo Island,16.7,21.4,0.4,62,1019.4,28
2014,Kangaroo Island,15.7,20.3,6,61,1018.2,28
2014,Kangaroo Island,16.4,20.5,0,56,1017.6,26
2014,Kangaroo Island,14.6,20.3,0,48,1016.4,15
2014,Kangaroo Island,17.7,21.7,0.2,70,1013.6,22
2014,Kangaroo Island,15.4,20.6,0.8,66,1014.4,26
2014,Kangaroo Island,12.5,19.4,0,43,1021.9,17
2014,Kangaroo Island,13.4,21.2,0,53,1019.4,15
2014,Kangaroo Island,17.7,23,0,73,1015.7,24
2014,Kangaroo Island,19,23.5,0,82,1014.2,20
2014,Kangaroo Island,18,22.4,3.4,86,0,17
2014,Kangaroo Island,17.2,22.6,0,63,1019.7,17
2014,Kangaroo Island,16.1,22.1,0,65,1022.9,17
2014,Kangaroo Island,15,22.1,0,53,1023.8,17
2014,Kangaroo Island,17,22.8,0,53,1022.4,11
2014,Kangaroo Island,15.3,23.3,0,59,1023,13
2014,Kangaroo Island,15.7,22.7,0,65,1022.7,13
2014,Kangaroo Island,15.6,23.8,0,64,1020.7,15
2014,Kangaroo Island,16.9,23.8,0,63,1019.4,17
2014,Kangaroo Island,17.8,22.9,0,71,1018.3,11
2014,Kangaroo Island,17.4,23.5,0,66,1015.2,13
2014,Kangaroo Island,17.2,21.5,1,53,1017.5,24
2014,Kangaroo Island,14.9,21.8,0,43,1016.8,17
2014,Kangaroo Island,15.4,22.5,0,40,1016.5,20
2014,Kangaroo Island,16.3,22.3,0,62,1019.6,24
